Document Title,Abstract,Year,PDF Link,label,code,time
Maleku: An evolutionary visual software analysis tool for providing insights into software evolution,"Software maintenance is a complex process that requires the understanding and comprehension of software project details. It involves the understanding of the evolution of the software project, hundreds of software components and the relationships among software items in the form of inheritance, interface implementation, coupling and cohesion. Consequently, the aim of evolutionary visual software analytics is to support software project managers and developers during software maintenance. It takes into account the mining of evolutionary data, the subsequent analysis of the results produced by the mining process for producing evolution facts, the use of visualizations supported by interaction techniques and the active participation of users. Hence, this paper proposes an evolutionary visual software analytics tool for the exploration and comparison of project structural, interface implementation and class hierarchy data, and the correlation of structural data with metrics, as well as socio-technical relationships. Its main contribution is a tool that automatically retrieves evolutionary software facts and represent them using a scalable visualization design.",2011,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6080838,yes,yes,1485873339.633277
Interactive Exploration of Collaborative Software-Development Data,"Modern collaborative software-development tools generate a rich data record, over the lifecycle of the project, which can be analyzed to provide team members and managers with insights into the performance and contributions of individual members and the overall team dynamic. This data can be analyzed from different perspectives, sliced and diced across different dimensions, and visualized in different ways. Frequently the most useful analysis depends on the actual data, which makes the design of single authoritative visualization a challenge. In this paper we describe an analysis and visualization tool that supports the flexible run-time mapping of such a data record to a number of alternative visualizations. We have used our framework to analyze and gain an understanding of how individuals work within their teams and how teams differ in their work on these term projects.",2013,http://dl.acm.org/citation.cfm?id=2550626&CFID=696538919&CFTOKEN=83912867,yes,yes,1485873339.411825
CODEMINE: Building a Software Development Data Analytics Platform at Microsoft,"The scale and speed of today's software development efforts impose unprecedented constraints on the pace and quality of decisions made during planning, implementation, and postrelease maintenance and support for software. Decisions during the planning process include level of staffing and choosing a development model given the scope of a project and timelines. Tracking progress, course correcting, and identifying and mitigating risks are key in the development phase, as are monitoring aspects of and improving overall customer satisfaction in the maintenance and support phase. Availability of relevant data can greatly increase both the speed and likelihood of making a decision that leads to a successful software system. This article outlines the process Microsoft has gone through developing CODEMINE--a software development data analytics platform for collecting and analyzing engineering process data&mdash;its constraints, and pivotal organizational and technical choices.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6509369,yes,yes,1485873339.411824
Process mining software repositories from student projects in an undergraduate software engineering course,"An undergraduate level Software Engineering courses generally consists of a team-based semester long project and emphasizes on both technical and managerial skills. Software Engineering is a practice-oriented and applied discipline and hence there is an emphasis on hands-on development, process, usage of tools in addition to theory and basic concepts. We present an approach for mining the process data (process mining) from software repositories archiving data generated as a result of constructing software by student teams in an educational setting. We present an application of mining three software repositories: team wiki (used during requirement engineering), version control system (development and maintenance) and issue tracking system (corrective and adaptive maintenance) in the context of an undergraduate Software Engineering course. We propose visualizations, metrics and algorithms to provide an insight into practices and procedures followed during various phases of a software development life-cycle. The proposed visualizations and metrics (learning analytics) provide a multi-faceted view to the instructor serving as a feedback tool on development process and quality by students. We mine the event logs produced by software repositories and derive insights such as degree of individual contributions in a team, quality of commit messages, intensity and consistency of commit activities, bug fixing process trend and quality, component and developer entropy, process compliance and verification. We present our empirical analysis on a software repository dataset consisting of 19 teams of 5 members each and discuss challenges, limitations and recommendations.",2014,http://dl.acm.org/citation.cfm?id=2591152&CFID=696538919&CFTOKEN=83912867,yes,yes,1485873339.244741
Estimating development effort in free/open source software projects by mining software repositories: a case study of OpenStack,"Because of the distributed and collaborative nature of free / open source software (FOSS) projects, the development effort invested in a project is usually unknown, even after the software has been released. However, this information is becoming of major interest, especially ---but not only--- because of the growth in the number of companies for which FOSS has become relevant for their business strategy. In this paper we present a novel approach to estimate effort by considering data from source code management repositories. We apply our model to the OpenStack project, a FOSS project with more than 1,000 authors, in which several tens of companies cooperate. Based on data from its repositories and together with the input from a survey answered by more than 100 developers, we show that the model offers a simple, but sound way of obtaining software development estimations with bounded margins of error.",2014,http://dl.acm.org/citation.cfm?id=2597107&CFID=696538919&CFTOKEN=83912867,yes,yes,1485873338.635567
"Effect of temporal collaboration network, maintenance activity, and experience on defect exposure","Context: Number of defects fixed in a given month is used as an input for several project management decisions such as release time, maintenance effort estimation and software quality assessment. Past activity of developers and testers may help us understand the future number of reported defects. Goal: To find a simple and easy to implement solution, predicting defect exposure. Method: We propose a temporal collaboration network model that uses the history of collaboration among developers, testers, and other issue originators to estimate the defect exposure for the next month. Results: Our empirical results show that temporal collaboration model could be used to predict the number of exposed defects in the next month with R2 values of 0.73. We also show that temporality gives a more realistic picture of collaboration network compared to a static one. Conclusions: We believe that our novel approach may be used to better plan for the upcoming releases, helping managers to make evidence based decisions.",2014,http://dl.acm.org/citation.cfm?id=2652586&CFID=696538919&CFTOKEN=83912867,yes,yes,1485873338.635564
Constructing Defect Predictors and Communicating the Outcomes to Practitioners,"Background: An alternative to expert-based decisions is to take data-driven decisions and software analytics is the key enabler for this evidence-based management approach. Defect prediction is one popular application area of software analytics, however with serious challenges to deploy into practice. Goal: We aim at developing and deploying a defect prediction model for guiding practitioners to focus their activities on the most problematic parts of the software and improve the efficiency of the testing process. Method: We present a pilot study, where we developed a defect prediction model and different modes of information representation of the data and the model outcomes, namely: commit hotness ranking, error probability mapping to the source and visualization of interactions among teams through errors. We also share the challenges and lessons learned in the process. Result: In terms of standard performance measures, the constructed defect prediction model performs similar to those reported in earlier studies, e.g. 80% of errors can be detected by inspecting 30% of the source. However, the feedback from practitioners indicates that such performance figures are not useful to have an impact in their daily work. Pointing out most problematic source files, even isolating error-prone sections within files are regarded as stating the obvious by the practitioners, though the latter is found to be helpful for activities such as refactoring. On the other hand, visualizing the interactions among teams, based on the errors introduced and fixed, turns out to be the most helpful representation as it helps pinpointing communication related issues within and across teams. Conclusion: The constructed predictor can give accurate information about the most error prone parts. Creating practical representations from this data is possible, but takes effort. The error prediction research done in Elektrobit Wireless Ltd is concluded to be useful and we will further improve the present- tions made from the error prediction data.",2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6681379,yes,yes,1485873338.447812
Economic Governance of Software Delivery,"Agility without objective governance cannot scale, and governance without agility cannot compete. Agile methods are mainstream, and software enterprises are adopting these practices in diverse delivery contexts and at enterprise scale. IBM's broad industry experience with agile transformations and deep internal know-how point to two key principles to deliver sustained improvements in software business outcomes with higher confidence: measure and streamline change costs, and steer with economic governance and Bayesian analytics. Applying these two principles in context is the crux of measured improvement in continuous delivery of smarter software-intensive systems. This article describes more meaningful measurement and prediction foundations for economic governance. The Web extra at http://youtu.be/ghAM8ifyeVI is a video in which Walker Royce, author, IEEE Software editorial board member, and IBM Chief Software Economist, describes how to reason about software delivery governance with lean principles.",2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6581776,no,no,1485873347.233787
Smarter bridges through advanced structural health monitoring,"This paper describes an IBM and the University of Miami joint research project providing infrastructure and application components to advance structural health monitoring of civil infrastructures such as bridges. We discuss a newly developed software infrastructure that enables a shift from batch to continuous bridge monitoring, providing continuous real-time sensor data collection and forwarding to a monitoring location where the data is cleansed (e.g., corrected), normalized, and recorded. We also discuss how significant load events are detected and fracture mechanics analytics are applied to assess bridge structural health. Finally, we discuss visualization of the raw and processed data. The University of Miami civil engineers developed the continual analytics techniques based on fracture mechanics and acoustic-emission analytics that together with the software infrastructure make it possible to perform more accurate and real-time monitoring of bridge deterioration. For civil structural health monitoring, this introduces a shift from time- to event-based analytics by exploiting a rolling, potentially complex, significant event-based threshold that triggers the analytics. The system was deployed on a single laboratory test specimen to assess the validity of the messaging and analytical tools in a simulated bridge environment.",2011,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5697271,no,no,1485873347.233784
An adaptive parameter space-filling algorithm for highly interactive cluster exploration,"For a user to perceive continuous interactive response time in a visualization tool, the rule of thumb is that it must process, deliver, and display rendered results for any given interaction in under 100 milliseconds. In many visualization systems, successive interactions trigger independent queries and caching of results. Consequently, computationally expensive queries like multidimensional clustering cannot keep up with rapid sequences of interactions, precluding visual benefits such as motion parallax. In this paper, we describe a heuristic prefetching technique to improve the interactive response time of KMeans clustering in dynamic query visualizations of multidimensional data. We address the tradeoff between high interaction and intense query computation by observing how related interactions on overlapping data subsets produce similar clustering results, and characterizing these similarities within a parameter space of interaction. We focus on the two-dimensional parameter space defined by the minimum and maximum values of a time range manipulated by dragging and stretching a one-dimensional filtering lens over a plot of time series data. Using calculation of nearest neighbors of interaction points in parameter space, we reuse partial query results from prior interaction sequences to calculate both an immediate best-effort clustering result and to schedule calculation of an exact result. The method adapts to user interaction patterns in the parameter space by reprioritizing the interaction neighbors of visited points in the parameter space. A performance study on Mesonet meteorological data demonstrates that the method is a significant improvement over the baseline scheme in which interaction triggers on-demand, exact-range clustering with LRU caching. We also present initial evidence that approximate, temporary clustering results are sufficiently accurate (compared to exact results) to convey useful cluster structure during rapid and protracted interaction.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6400493,no,no,1485873347.233783
P-Tracer: Path-Based Performance Profiling in Cloud Computing Systems,"In large-scale cloud computing systems, the growing scale and complexity of component interactions pose great challenges for operators to understand the characteristics of system performance. Performance profiling has long been proved to be an effective approach to performance analysis; however, existing approaches do not consider two new requirements that emerge in cloud computing systems. First, the efficiency of the profiling becomes of critical concern; second, visual analytics should be utilized to make profiling results more readable. To address the above two issues, in this paper, we present P-Tracer, an online performance profiling approach specifically tailored for large-scale cloud computing systems. P-Tracer constructs a specific search engine that adopts a proactive way to process performance logs and generates particular indices for fast queries; furthermore, PTracer provides users with a suite of web-based interfaces to query statistical information of all kinds of services, which helps them quickly and intuitively understand system behavior. The approach has been successfully applied in Alibaba Cloud Computing Inc. to conduct online performance profiling both in production clusters and test clusters. Experience with one real-world case demonstrates that P-Tracer can effectively and efficiently help users conduct performance profiling and localize the primary causes of performance anomalies.",2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6340205,no,no,1485873347.233782
Visual Analytics on the Financial Market: Pixel-based Analysis and Comparison of Long-Term Investments,"In this paper, we describe solutions how pixel-based visualization techniques can support the decision making process for investors on the financial market. We especially focus on explorative interactive techniques where analysts try to analyze large amounts of financial data for long-term investments, and show how visualization can effectively support an investor to gain insight into large amounts of financial time series data. After presenting methods for improving the traditional performance/risk computation in order to take user-specific regions of interest into account, we present a novel visualization approach that demonstrates how changes in these regions of interest affect the ranking of assets in a long-term investment strategy.",2008,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4577961,no,no,1485873347.23378
Pattern Matching in Constrained Sequences,"Constrained sequences find applications in communication, magnetic recording, and biology. In this paper, we restrict our attention to the so-called (d, k) constrained binary sequences in which any run of zeros must be of length at least d and at most k, where 0lesd<k. In some applications one needs to know the number of occurrences of a given pattern w in such sequences, for which we coin the term constrained pattern matching. For a given word w or a set of words W, we estimate the (conditional) probability of the number of occurrences of w in a (d, k) sequence generated by a memoryless source. As a by-product, we enumerate asymptotically the number of (d, k) sequences with exactly r occurrences of a given word w, and compute Shannon entropy of (d, k) sequences with a given number of occurrences of w. Throughout this paper we use techniques of analytic information theory such as combinatorial calculus, generating functions, and complex asymptotics.",2007,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4557611,no,no,1485873347.233779
Resource-efficient regular expression matching architecture for text analytics,"Text analytics systems, such as IBM's SystemT software, rely on regular expressions (regexs) and dictionaries for transforming unstructured data into a structured format. Unlike network intrusion detection systems, text analytics systems compute and report precisely where the specific and sensitive information starts and ends in a text document. Therefore, advanced regex matching functions, such as start-offset reporting, capturing groups, and leftmost match computation are heavily used in text analytics systems. We present a novel regex matching architecture that supports such functions in a resource-efficient way. The resource efficiency is achieved by 1) eliminating state replication, 2) avoiding expensive offset comparison operations in leftmost match computation, and 3) minimizing the number of offset registers. Experiments on regex sets from text analytics and network intrusion detection domains, using an Altera Stratix IV FPGA, show that the proposed architecture achieves a more than threefold reduction of the logic resources used and a more than 1.25-fold increase of the clock frequency with respect to a recently proposed architecture that supports identical features.",2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6868623,no,no,1485873347.233778
AngeLA: Putting the teacher in control of student privacy in the online classroom,"Learning analytics (LA) is often considered as a means to improve learning and learning environments by measuring student behaviour, analysing the tracked data and acting upon the results. The use of LA tools implies recording and processing of student activities conducted on software platforms. This paper proposes a flexible, contextual and intuitive way to provide the teacher with full control over student activity tracking in online learning environments. We call this approach AngeLA, inspired by an angel guarding over LA privacy. AngeLA mimics in a virtual space the privacy control mechanism that works well in a physical room: if a person is present in a room, she is able to observe all activities happening in the room. AngeLA serves two main purposes: (1) it increases the awareness of teachers about the activity tracking and (2) provides an intuitive way to manage the activity tracking permissions. This approach can be applied to various learning environments and social media platforms. We have implemented AngeLA in Graasp, a social platform that fosters collaborative activities.",2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7155683,no,no,1485873347.233776
IEEE Visualization and Graphics Technical Committee (VGTC),Provides a listing of current committee members.,2008,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4677342,no,no,1485873347.233773
Analysis of Bayesian classification-based approaches for Android malware detection,"Mobile malware has been growing in scale and complexity spurred by the unabated uptake of smartphones worldwide. Android is fast becoming the most popular mobile platform resulting in sharp increase in malware targeting the platform. Additionally, Android malware is evolving rapidly to evade detection by traditional signature-based scanning. Despite current detection measures in place, timely discovery of new malware is still a critical issue. This calls for novel approaches to mitigate the growing threat of zero-day Android malware. Hence, the authors develop and analyse proactive machine-learning approaches based on Bayesian classification aimed at uncovering unknown Android malware via static analysis. The study, which is based on a large malware sample set of majority of the existing families, demonstrates detection capabilities with high accuracy. Empirical results and comparative analysis are presented offering useful insight towards development of effective static-analytic Bayesian classification-based solutions for detecting unknown Android malware.",2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6687155,no,no,1485873346.653107
Challenges for Creating Highly Dependable Service Based Systems,"The paradigm shift from traditional on-premise software to a service based model has gained significant momentum in the past decade. One such concept, Software as a Service (SaaS), delivers the functionality of traditional on-premise software as a service over the web. While a defect or a malfunction in a traditional on-premise application may affect a single user, the affected user base in a SaaS application may span the entire group of customers serviced by the provider. The physical disconnect between end users and the SaaS applications puts onus on service providers to deliver highly dependable systems that are available and reliable at all times. In this paper, we explore the general challenges faced in delivering and analyzing highly dependable service based systems. We quantify the challenges of dependability assessment utilizing a commercial case study. Furthermore, we explore one facet of dependability assessment related to log entries not necessarily related to dependability. We provide a novel approach to log filtering and show that the removal of benign log entries leads to more realistic system dependability analysis. We also show the need to merge multiple types of SaaS logs to support effective analysis.",2011,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5753536,no,no,1485873346.653106
Broadening Our Collaboration with Design,"Computer graphics researchers have been collaborating successfully with engineers, architects, and artists for decades, focusing on better tools for model and image creation. Graphics researchers have already developed a wide range of procedural (automatic) modeling techniques, but with few exceptions, these focus on modeling natural objects, such as plants, terrains, and water. The next generation of tools must automate modeling of the most common and complex elements of digital content: manmade artifacts such as cities, buildings, vehicles, and furniture. Creating these tools require a new and close collaboration with architects as well as urban and industrial designers",2006,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1683688,no,no,1485873346.653104
A framework f or calculating fundamental DVR performance limits,"This describes an analytic framework that can be used to estimate the performance of any DVR system in terms of both megabits per second and number of simultaneous video streams. The framework also highlights the extent to which the maximum performance is constrained by the disk, by the host hardware, or by the host software.",2009,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5012365,no,no,1485873346.653103
Ontology Refactoring,"This paper presents a rule based approach to ontology refactoring. Our method supports large scale instance relationships for support of translation to an improved, functionally equivalent design. By generating new ontology versions on-the-fly we can verify potential updates to our requirements. An example of this technique is presented utilizing a subset of the OWL-DL specification through the implementation of the Jena API. Advantages of this approach include rapid prototyping, versioning support, querying and tool development to support the automated engineering of instance data.",2008,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4597228,no,no,1485873346.653101
A Community Information System for Ubiquitous Informal Learning Support,"There are many mobile apps supporting informal learning tasks like sense-making out of multimedia materials. However, regardless how well these have been implemented, their scope and scalability is limited either by over-specialization and consequently limited transferability or by over-generalization - with a lack of informal learning support for most Web 2.0 apps. Our cloud-based mobile Web information system approach is theoretically founded and designed for scalability in informal learning. As a proof of concept we present a semantic video annotation scenario for supporting informal learning at workplace. As the approach has been designed for community learning analytics, we can present results from a preliminary evaluation. We conducted our research with a strong commitment towards open source software development, so that our solutions are already available and can have impact beyond the usual scope of a funded project.",2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6901419,no,no,1485873346.6531
"TDA2X, a SoC optimized for advanced driver assistance systems","TDA2X is an optimized scalable system on chip (SoC) solution from Texas Instruments that spans various application areas of ADAS such as front-camera, surround-view and the emerging area of sensor fusion. It accomplishes this through a focused set of heterogeneous processors, brought together in a scalable architecture with a rich set of integrated peripherals, providing an optimal mix of performance in a low power footprint for Advanced Driver Assistance Systems (ADAS) vision analytics. Computer vision algorithms across the various ADAS application systems have a rich variation and diversity in processing requirements along with the need to run them concurrently within challenging thermal budgets. A heterogeneous architecture with various programmable elements allows system developers to map various portions of the algorithms to the architectures that are best suited for the underlying task allowing maximizing system performance and reducing development time and effort in developing these complex systems. Scalability of the architecture by varying the number of cores and clock speeds of these heterogeneous architectures, allows for scalability in performance and power across low, mid and high end products with one software investment. A critical focus on functional safety across the cores and various memories is particularly essential given the mission critical nature of ADAS applications.",2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6853990,no,no,1485873346.653098
Front Cover,September/October 2013 IEEE Software: The Many Faces of Software Analytics,2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6588532,no,no,1485873346.653097
Recovery from Failures Due to Mandelbugs in IT Systems,"Several studies have been carried out on software bugs analysis and classification for life and mission critical systems, which include reproducible bugs called Bohrbugs, and hard to reproduce bugs called Mandelbugs. Although software reliability in IT systems has been studied for years, there are only a few formal analytic models for recovery from Mandelbugs. This paper discusses in detail several real cases of Mandelbugs and presents a simple flowchart which describes the recovery processes implemented in IT systems for a large variety of Mandelbugs. The flowchart is based on more than 10 IT systems that are running in production. The paper then presents a closed-form expression of the mean time to recovery from these bugs. Measures of interest including mean time to recovery and system unavailability are computed. A numerical and parametric sensitivity analysis of the model parameters are carried out. This analysis allows the designer to find out important parameter(s) for the recovery from failures due to Mandelbugs.",2011,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6133084,no,no,1485873346.653095
Periscopic visualizes symptomatology of pandemic: VAST 2010 Mini Challenge 2 award: Effective visualization of symptoms,"By using affordable, off-the-shelf software and novel visualization methods, characterizing the spread of a pandemic was achieved for the VAST Challenge. Dashboards of the presenting symptomatology, anomalies, and death records all contributed to creating ways for health officials better detect and analyze the spread of the disease.",2010,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5652678,no,no,1485873346.653092
Protection against remote code execution exploits of popular applications in Windows,"The objective of Malicious Remote Code Execution Exploits is to remotely execute code transparently to the user, and without relying on user interaction, in order to infect targeted machines. This comparative study examines the effectiveness of different proactive exploit mitigation technologies included in popular endpoint security products and specialized anti-exploit tools. The study focuses on exploits of popular applications running on Windows XP SP3 with Internet Explorer (IE8). As such, the Microsoft Enhanced Mitigation Experience Toolkit (MS-EMET) is used as a reference standard for all exploit mitigation solutions. The study compares the effectiveness of endpoint security products and anti-exploit tools by separating measurements of protections in common with MS-EMET from measures of protections supplemental to MS-EMET. This is done in order to understand not just the relative competitive effectiveness of the individual products and tools but also to understand the overall capabilities of the Windows endpoint security solutions to combat the remote code execution exploit capabilities of the overall Windows malware ecosystem.",2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6999416,no,no,1485873346.082817
TIALA ‰ÛÓ Time series alignment analysis,"The analysis of time series expression data is widely employed for investigating biological mechanisms. Microarrays are often used to generate time series for several different experimental conditions. These time series then need to be compared to each other. For a successful comparison it is necessary to perform a time series alignment because the experiments can differ in the number of time points, as well as in the time points themselves. In this work we propose a novel visual analytics approach for the analysis of multiple time series experiments in parallel. Our time series alignment analysis tool Tiala allows one to align multiple time series experiments and to visually explore the aligned expression profiles. A two- and three-dimensional visualization strategy was implemented that is especially designed to enhance the display of multiple aligned time series expression profiles. Tiala is available as a part of the microarray data analysis software Mayday. Mayday itself is open source software distributed under the terms of the GNU General Public License. It is available from http://www.microarray-analysis.org. We apply our approach to time series showing abiotic stress responses of Arabidopsis thaliana and to data sets from two replicates of the antibiotics producing bacterium Streptomyces coelicolor.",2011,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6094048,no,no,1485873346.082816
